ID,Indoor.Total.Illumin.Diff.pct.,Indoor.Total.Illumin.Diff.,Hour.number,Natural.Illuminance.,Outdoor.Sky.Clearness.,Since.DR.Started.,Lighting.Power.Diff.,Lighting.Power.Diff.pct.One.Step.
3,0.139630931,131.2608,17,721.287324,2.946853951,3,0.27,0
3,0.314937688,236.26944,15,356.4277171,4.405472264,1,0.48,0.6
3,0.173629254,236.26944,16,966.9873704,3.88849714,2,0.48,0
3,0.084212955,131.2608,17,1339.909055,3.195549168,3,0.27,0
3,0.300738468,236.26944,15,391.8485211,3.351075613,1,0.48,0.6
3,0.187297773,236.26944,16,867.6818246,2.815574542,2,0.48,0
3,0.11708965,131.2608,17,902.2602044,2.492725144,3,0.27,0
3,0.335244529,236.26944,15,310.9850747,5.220826777,1,0.48,0.6
3,0.176593331,236.26944,16,944.1471715,4.019140185,2,0.48,0
3,0.098116075,131.2608,17,1119.043362,2.812883306,3,0.27,0
3,0.294478468,236.26944,15,408.5494011,3.553186448,1,0.48,0.6
3,0.183821607,236.26944,16,891.5367986,2.852825491,2,0.48,0
3,0.124057205,131.2608,17,839.2987234,2.553574494,3,0.27,0
3,0.310081574,236.26944,15,368.1765809,3.874637183,1,0.48,0.6
3,0.187751198,236.26944,16,864.635346,2.734470687,2,0.48,0
3,0.132612899,131.2608,17,771.0361647,2.342689638,3,0.27,0
3,0.299621817,236.26944,15,394.7764642,3.859651708,1,0.48,0.6
3,0.18477598,236.26944,16,884.8980882,2.795960221,2,0.48,0
3,0.135022697,131.2608,17,753.3707837,2.531964918,3,0.27,0
3,0.310733426,236.26944,15,366.5781553,4.825577956,1,0.48,0.6
3,0.174957098,236.26944,16,956.6597549,3.662428499,2,0.48,0
3,0.112029052,131.2608,17,952.89951,2.681152486,3,0.27,0
3,0.296437467,236.26944,15,403.2472141,4.288365162,1,0.48,0.6
3,0.168203853,236.26944,16,1010.878884,4.078848556,2,0.48,0
3,0.108635392,131.2608,17,989.5012191,2.824222767,3,0.27,0
3,0.299870955,236.26944,15,394.1213165,3.99355441,1,0.48,0.6
3,0.174843722,236.26944,16,957.5354326,3.909091709,2,0.48,0
3,0.111134571,131.2608,17,962.3298235,2.785818196,3,0.27,0
3,0.299362683,236.26944,15,395.4590562,4.086998335,1,0.48,0.6
3,0.176066346,236.26944,16,948.1517334,3.321771249,2,0.48,0
3,0.129161768,131.2608,17,797.4831835,2.639121456,3,0.27,0
3,0.28532639,236.26944,15,434.2848541,4.059310206,1,0.48,0.6
3,0.182174455,236.26944,16,903.1581643,3.103455479,2,0.48,0
3,0.123176748,131.2608,17,846.8616932,2.564671003,3,0.27,0
3,0.286113518,236.26944,15,432.0067529,3.620781707,1,0.48,0.6
3,0.193216257,236.26944,16,829.0414127,2.458865432,2,0.48,0
3,0.127954029,131.2608,17,807.0754335,2.420305762,3,0.27,0
3,0.316465919,236.26944,15,352.8049124,4.990843367,1,0.48,0.6
3,0.190240004,236.26944,16,848.1721607,3.411428117,2,0.48,0
3,0.10943572,131.2608,17,980.6648685,2.489047565,3,0.27,0
3,0.28901928,236.26944,15,423.7043775,3.63832257,1,0.48,0.6
3,0.18157727,236.26944,16,907.4236343,3.373827384,2,0.48,0
3,0.111074086,131.2608,17,962.9729898,2.700265883,3,0.27,0
3,0.287013186,236.26944,15,429.4182445,3.404545072,1,0.48,0.6
3,0.190002882,236.26944,16,849.7221084,2.761815872,2,0.48,0
3,0.121118746,131.2608,17,864.9684528,2.802523328,3,0.27,0
3,0.298840876,236.26944,15,396.8371535,4.139986972,1,0.48,0.6
3,0.208294071,236.26944,16,740.5246834,2.432335715,2,0.48,0
3,0.268033954,131.2608,17,270.9490597,1.122166398,3,0.27,0
3,0.313100602,236.26944,15,360.8294995,5.187660515,1,0.48,0.6
3,0.181730387,236.26944,16,906.3273092,4.117875863,2,0.48,0
3,0.131857309,131.2608,17,776.7080991,2.766695984,3,0.27,0
3,0.314779114,236.26944,15,356.8056458,4.449748246,1,0.48,0.6
3,0.184439301,236.26944,16,887.2322111,3.527081997,2,0.48,0
3,0.132507645,131.2608,17,771.8223951,2.571068659,3,0.27,0
3,0.311778233,236.26944,15,364.0300938,4.380467933,1,0.48,0.6
3,0.176964389,236.26944,16,941.3418098,3.839128117,2,0.48,0
3,0.146280454,131.2608,17,678.5548943,2.784830259,3,0.27,0
3,0.323524335,236.26944,15,336.5164194,4.576802851,1,0.48,0.6
3,0.194119685,236.26944,16,823.3504209,3.637958717,2,0.48,0
3,0.136929682,131.2608,17,739.8320496,2.80044006,3,0.27,0
3,0.308220463,236.26944,15,372.7774765,4.969701256,1,0.48,0.6
3,0.19259394,236.26944,16,832.9926491,3.916839893,2,0.48,0
3,0.121989212,131.2608,17,857.235341,2.939313758,3,0.27,0
3,0.303588546,236.26944,15,384.4730484,4.728530592,1,0.48,0.6
3,0.182188283,236.26944,16,903.0597278,3.70616824,2,0.48,0
3,0.126024884,131.2608,17,822.7786853,2.824647531,3,0.27,0
3,0.314882307,236.26944,15,356.5596638,5.372506358,1,0.48,0.6
3,0.18550654,236.26944,16,879.8623977,4.13492498,2,0.48,0
3,0.131345753,131.2608,17,780.5852143,2.920753299,3,0.27,0
3,0.305006774,236.26944,15,380.8542971,5.081714286,1,0.48,0.6
3,0.187287857,236.26944,16,867.7486122,4.235822406,2,0.48,0
3,0.145419894,131.2608,17,683.8650338,2.680475746,3,0.27,0
3,0.313858616,236.26944,15,359.0070025,4.702113317,1,0.48,0.6
3,0.186275589,236.26944,16,874.6040844,4.096713018,2,0.48,0
3,0.159213305,131.2608,17,605.6656115,2.548015969,3,0.27,0
3,0.201695561,236.26944,15,777.6337596,3.352480189,1,0.48,0.6
3,0.147384563,236.26944,16,1209.298925,2.947203817,2,0.48,0
3,0.122338717,131.2608,17,854.1613494,1.761585793,3,0.27,0
3,0.296700441,236.26944,15,402.5407834,4.618725006,1,0.48,0.6
3,0.189850331,236.26944,16,850.7213021,3.189324521,2,0.48,0
3,0.155821749,131.2608,17,623.6099155,2.366330857,3,0.27,0
3,0.311883103,236.26944,15,363.7752799,4.411619749,1,0.48,0.6
3,0.194770442,236.26944,16,819.283802,3.687571252,2,0.48,0
3,0.145216335,131.2608,17,685.1303137,2.444453961,3,0.27,0
3,0.265896097,236.26944,15,494.7956658,1.868293267,1,0.48,0.6
3,0.32712895,236.26944,16,328.4692989,1.149147491,2,0.48,0
3,0.374890636,131.2608,17,131.3629116,1.009611016,3,0.27,0
3,0.314320315,236.26944,15,357.901245,4.602143688,1,0.48,0.6
3,0.191090619,236.26944,16,842.643758,3.326922667,2,0.48,0
3,0.15415817,131.2608,17,632.7003335,2.385718099,3,0.27,0
3,0.301274823,236.26944,15,390.4498756,4.060365106,1,0.48,0.6
3,0.199519132,236.26944,16,790.4120052,3.04833226,2,0.48,0
3,0.139606038,131.2608,17,721.4549425,2.842048281,3,0.27,0
3,0.321607058,236.26944,15,340.8701341,4.61385723,1,0.48,0.6
3,0.201302014,236.26944,16,779.9238889,3.863473137,2,0.48,0
3,0.150578035,131.2608,17,652.944796,3.057455246,3,0.27,0
3,0.307905493,236.26944,15,373.5616244,4.116045139,1,0.48,0.6
3,0.210684551,236.26944,16,727.654549,3.540702366,2,0.48,0
3,0.136387928,131.2608,17,743.6397593,2.574394373,3,0.27,0
3,0.324773126,236.26944,15,333.7083338,4.682790476,1,0.48,0.6
3,0.193101592,236.26944,16,829.7675352,3.491006683,2,0.48,0
3,0.170800919,131.2608,17,549.7337209,2.488912271,3,0.27,0
3,0.167579134,236.26944,15,1016.115325,2.733993786,1,0.48,0.6
3,0.158437039,236.26944,16,1097.468893,2.858844856,2,0.48,0
3,0.131127014,131.2608,17,782.252281,2.667208967,3,0.27,0
3,0.159608756,236.26944,15,1086.521353,4.584493706,1,0.48,0.6
3,0.14184201,236.26944,16,1271.940183,3.377120879,2,0.48,0
3,0.135270749,131.2608,17,751.5881295,2.170030054,3,0.27,0
3,0.175301827,236.26944,15,954.0041246,4.251559292,1,0.48,0.6
3,0.179163326,236.26944,16,924.9553388,2.31857563,2,0.48,0
3,0.242590034,131.2608,17,322.3127592,1.375837506,3,0.27,0
3,0.25910356,236.26944,15,518.0902112,1.273285814,1,0.48,0.6
3,0.281129272,236.26944,16,446.6474799,1.241359073,2,0.48,0
3,0.452598171,131.2608,17,71.24819609,1.045155721,3,0.27,0
3,0.260331459,236.26944,15,513.7892041,1.213320313,1,0.48,0.6
3,0.302848578,236.26944,16,386.3746059,1.181804211,2,0.48,0
3,0.204620103,131.2608,17,422.7173586,1.408550649,3,0.27,0
3,0.169909216,236.26944,15,996.7804283,3.872684736,1,0.48,0.6
3,0.171348421,236.26944,16,985.1006913,2.788642726,2,0.48,0
3,0.177710914,131.2608,17,519.8518028,2.157142844,3,0.27,0
3,0.179004916,236.26944,15,926.1223563,3.620798834,1,0.48,0.6
3,0.1561965,236.26944,16,1118.859946,2.813057597,2,0.48,0
3,0.170346435,131.2608,17,551.7840831,2.372277557,3,0.27,0
3,0.171547879,236.26944,15,983.497467,3.752982181,1,0.48,0.6
3,0.169656513,236.26944,16,998.8516696,2.688975906,2,0.48,0
3,0.219745836,131.2608,17,378.5620911,1.987388626,3,0.27,0
3,0.175043846,236.26944,15,955.9905036,4.056090958,1,0.48,0.6
3,0.161225184,236.26944,16,1071.679965,3.301107987,2,0.48,0
3,0.215224531,131.2608,17,391.1104338,2.204381811,3,0.27,0
3,0.178138789,236.26944,15,932.5398549,3.083886505,1,0.48,0.6
3,0.161116943,236.26944,16,1072.664493,3.157229682,2,0.48,0
3,0.19314587,131.2608,17,460.8261342,2.18163039,3,0.27,0
3,0.243243012,236.26944,15,577.5484443,2.606715258,1,0.48,0.6
3,0.188717636,236.26944,16,858.1908899,1.750642985,2,0.48,0
3,0.185244007,131.2608,17,489.8152482,1.372549801,3,0.27,0
3,0.344608334,236.26944,15,291.8349131,1.0124464,1,0.48,0.6
3,0.345394607,236.26944,16,290.2741403,1.003801526,2,0.48,0
3,0.314381825,131.2608,17,198.7523199,1.003305109,3,0.27,0
3,0.262580526,236.26944,15,506.0156306,6.367506878,1,0.48,0.6
3,0.154996089,236.26944,16,1130.575027,4.547645737,2,0.48,0
3,0.128067971,131.2608,17,806.1627371,1.860061692,3,0.27,0
3,0.221781355,236.26944,15,671.5435836,1.817585491,1,0.48,0.6
3,0.172025875,236.26944,16,979.6705153,1.92797725,2,0.48,0
3,0.131628549,131.2608,17,778.4381641,1.688840448,3,0.27,0
3,0.253946261,236.26944,15,536.6090899,1.706400843,1,0.48,0.6
3,0.301402404,236.26944,16,390.1179181,1.083677302,2,0.48,0
3,0.298062167,131.2608,17,221.6126137,1.019240606,3,0.27,0
3,0.331424217,236.26944,15,319.1088965,1.003819935,1,0.48,0.6
3,0.347933794,236.26944,16,285.2819629,1.003109532,2,0.48,0
3,0.310037702,131.2608,17,204.6024454,1.003267686,3,0.27,0
3,0.287019684,236.26944,15,429.3996095,5.947355414,1,0.48,0.6
3,0.15248316,236.26944,16,1155.696507,5.369403524,2,0.48,0
3,0.07660237,131.2608,17,1494.766454,4.446066239,3,0.27,0
3,0.327952777,236.26944,15,326.6549816,1.003261227,1,0.48,0.6
3,0.356828192,236.26944,16,268.3554168,1.003404703,2,0.48,0
3,0.296850665,131.2608,17,223.4098872,1.077076128,3,0.27,0
3,0.249877206,236.26944,15,551.7597893,1.715505661,1,0.48,0.6
3,0.197716999,236.26944,16,801.2055951,1.792199019,2,0.48,0
3,0.13776631,131.2608,17,734.0106569,1.605087713,3,0.27,0
3,0.320445634,236.26944,15,343.5328095,1.001236298,1,0.48,0.6
3,0.352869181,236.26944,16,275.7842629,1.024403113,2,0.48,0
3,0.262980669,131.2608,17,280.3591811,1.099724405,3,0.27,0
3,0.25049959,236.26944,15,549.4105206,3.634352759,1,0.48,0.6
3,0.188870395,236.26944,16,857.1782908,1.683445021,2,0.48,0
3,0.112126332,131.2608,17,951.8829717,2.025712057,3,0.27,0
3,0.231521743,236.26944,15,626.7240839,3.130907508,1,0.48,0.6
3,0.159203846,236.26944,16,1090.286273,3.808942398,2,0.48,0
3,0.084596294,131.2608,17,1332.846072,2.961519416,3,0.27,0
3,0.28452581,236.26944,15,436.6148152,6.975715606,1,0.48,0.6
3,0.153335575,236.26944,16,1147.082729,4.391757877,2,0.48,0
3,0.075506666,131.2608,17,1519.632153,3.813419168,3,0.27,0
3,0.244981077,236.26944,15,570.657152,3.01958625,1,0.48,0.6
3,0.156561488,236.26944,16,1115.333558,2.863086945,2,0.48,0
3,0.140325976,131.2608,17,716.6311568,1.487234456,3,0.27,0
3,0.229631174,236.26944,15,635.1259828,2.644485784,1,0.48,0.6
3,0.149380547,236.26944,16,1187.878967,2.380012338,2,0.48,0
3,0.104235155,131.2608,17,1040.507725,1.95051092,3,0.27,0
3,0.280370672,236.26944,15,448.921432,6.040012801,1,0.48,0.6
3,0.146942728,236.26944,16,1214.119154,5.306703757,2,0.48,0
3,0.0733917,131.2608,17,1569.728518,4.664932542,3,0.27,0
3,0.299966859,236.26944,15,393.8694124,1.630239214,1,0.48,0.6
3,0.172655432,236.26944,16,974.6624711,2.359896355,2,0.48,0
3,0.071486075,131.2608,17,1617.404987,4.819830302,3,0.27,0
3,0.244688723,236.26944,15,571.8094617,3.415064147,1,0.48,0.6
3,0.210560692,236.26944,16,728.3142184,1.433580629,2,0.48,0
3,0.226200483,131.2608,17,361.5172341,1.095864896,3,0.27,0
3,0.279468749,236.26944,15,451.6410717,1.016874167,1,0.48,0.6
3,0.305331666,236.26944,16,380.0300342,1.006605001,2,0.48,0
3,0.298689868,131.2608,17,220.6871472,1.00936921,3,0.27,0
3,0.333717282,236.26944,15,314.2104215,1.005920376,1,0.48,0.6
3,0.352036529,236.26944,16,277.367951,1.003742628,2,0.48,0
3,0.318627833,131.2608,17,193.1884788,1.003821778,3,0.27,0
3,0.257002595,236.26944,15,525.5446602,1.602206039,1,0.48,0.6
3,0.267107346,236.26944,16,490.7662412,3.619241312,2,0.48,0
3,0.112449928,131.2608,17,948.5142108,3.159419402,3,0.27,0
3,0.323859672,236.26944,15,335.7602408,0.999999671,1,0.48,0.6
3,0.3384959,236.26944,16,304.215537,0.999999676,2,0.48,0
3,0.301563745,131.2608,17,216.4991766,0.999999655,3,0.27,0
3,0.255885572,236.26944,15,529.5578192,1.11719185,1,0.48,0.6
3,0.282513674,236.26944,16,442.5291198,1.338834454,2,0.48,0
3,0.12791523,131.2608,17,807.3865857,2.290336495,3,0.27,0
3,0.2469372,236.26944,15,563.0173048,2.394439936,1,0.48,0.6
3,0.230224151,236.26944,16,632.4758737,1.880240893,2,0.48,0
3,0.145056745,131.2608,17,686.124772,1.875620041,3,0.27,0
3,0.265798989,236.26944,15,495.1203052,3.941589384,1,0.48,0.6
3,0.293413418,236.26944,16,411.461756,4.896271958,2,0.48,0
3,0.124186217,131.2608,17,838.1995378,3.325596439,3,0.27,0
3,0.249544504,236.26944,15,553.0204178,3.2640723,1,0.48,0.6
3,0.244076119,236.26944,16,574.2329914,2.4704673,2,0.48,0
3,0.158169149,131.2608,17,611.1081244,1.585939479,3,0.27,0
3,0.294913689,236.26944,15,407.3653552,0.999999731,1,0.48,0.6
3,0.329711557,236.26944,16,322.8119528,0.99999969,2,0.48,0
3,0.26512022,131.2608,17,276.3311661,0.999999682,3,0.27,0
3,0.238806364,236.26944,15,595.5942477,1.805334122,1,0.48,0.6
3,0.272186774,236.26944,16,474.2591891,1.384654267,2,0.48,0
3,0.28418929,131.2608,17,243.1100672,1.041196499,3,0.27,0
3,0.369992633,236.26944,15,244.7963682,0.999999523,1,0.48,0.6
3,0.392534956,236.26944,16,208.1243507,0.999999532,2,0.48,0
3,0.348445121,131.2608,17,157.9363709,0.999999507,3,0.27,0
3,0.273030064,236.26944,15,471.5781276,4.586721316,1,0.48,0.6
3,0.252002191,236.26944,16,543.7865898,3.87414579,2,0.48,0
3,0.118721845,131.2608,17,886.8482375,3.705129272,3,0.27,0
3,0.323078707,236.26944,15,337.5237344,8.724586549,1,0.48,0.6
3,0.305123595,236.26944,16,380.557716,7.537892505,2,0.48,0
3,0.097011666,131.2608,17,1134.273398,5.719312189,3,0.27,0
3,0.220803176,236.26944,15,676.2630771,1.934011302,1,0.48,0.6
3,0.263643509,236.26944,16,502.3877401,1.290697872,2,0.48,0
3,0.191877693,131.2608,17,465.3177718,1.117861291,3,0.27,0
3,0.374690467,236.26944,15,236.7899284,0.999999519,1,0.48,0.6
3,0.394408887,236.26944,16,205.264548,0.99999953,2,0.48,0
3,0.303837992,131.2608,17,213.2411737,1.139075795,3,0.27,0
3,0.256266412,236.26944,15,528.185632,1.272930691,1,0.48,0.6
3,0.273175,236.26944,16,471.118999,1.143997417,2,0.48,0
3,0.24772893,131.2608,17,311.0885656,1.031848729,3,0.27,0
3,0.304525989,236.26944,15,382.0772922,7.463182798,1,0.48,0.6
3,0.300419732,236.26944,16,392.6820529,6.046218745,2,0.48,0
3,0.121326637,131.2608,17,863.1114913,3.383403061,3,0.27,0
3,0.280500584,236.26944,15,448.531141,5.378048572,1,0.48,0.6
3,0.288771481,236.26944,16,424.4058758,4.772029031,2,0.48,0
3,0.121268784,131.2608,17,863.6276121,4.022793335,3,0.27,0
3,0.229928383,236.26944,15,633.7960017,1.885448204,1,0.48,0.6
3,0.266470683,236.26944,16,492.8796411,1.371762178,2,0.48,0
3,0.133708284,131.2608,17,762.9273469,1.563852313,3,0.27,0
3,0.32757047,236.26944,15,327.4958022,0.999999645,1,0.48,0.6
3,0.3477338,236.26944,16,285.6725161,0.999999653,2,0.48,0
3,0.296725489,131.2608,17,223.5964232,0.999999629,3,0.27,0
3,0.321532905,236.26944,15,341.0395612,0.99999966,1,0.48,0.6
3,0.338081428,236.26944,16,305.0712503,0.999999655,2,0.48,0
3,0.302031091,131.2608,17,215.8256692,0.999999633,3,0.27,0
3,0.254621195,236.26944,15,534.1428657,3.814831027,1,0.48,0.6
3,0.267016449,236.26944,16,491.0673567,4.317850685,2,0.48,0
3,0.098731652,131.2608,17,1110.702309,4.031014395,3,0.27,0
3,0.239033937,236.26944,15,594.6523081,1.592421026,1,0.48,0.6
3,0.248061162,236.26944,16,558.6820557,2.012638804,2,0.48,0
3,0.244449412,131.2608,17,318.197088,1.12879199,3,0.27,0
3,0.158873398,236.26944,15,1093.373055,2.652086686,1,0.48,0.6
3,0.162821029,236.26944,16,1057.316648,2.646177276,2,0.48,0
3,0.076662862,131.2608,17,1493.414355,2.305232043,3,0.27,0
3,0.312024714,236.26944,15,363.4314665,8.295409458,1,0.48,0.6
3,0.301131354,236.26944,16,390.8235096,7.332672181,2,0.48,0
3,0.095742794,131.2608,17,1152.205154,6.357020316,3,0.27,0
3,0.284382956,236.26944,15,437.0319488,4.966900019,1,0.48,0.6
3,0.269732312,236.26944,16,482.1580391,4.163162939,2,0.48,0
3,0.096662406,131.2608,17,1139.162192,3.664586798,3,0.27,0
3,0.26905246,236.26944,15,484.3713993,1.015816401,1,0.48,0.6
3,0.294052944,236.26944,16,409.710457,1.006782202,2,0.48,0
3,0.228294362,131.2608,17,356.194951,1.006374657,3,0.27,0
3,0.253919612,236.26944,15,536.7067335,3.249865089,1,0.48,0.6
3,0.24446256,236.26944,16,572.7027757,3.19975955,2,0.48,0
3,0.100435467,131.2608,17,1088.148804,3.716267321,3,0.27,0
3,0.267772965,236.26944,15,488.5674655,4.59994195,1,0.48,0.6
3,0.248730202,236.26944,16,556.1200981,2.759907074,2,0.48,0
3,0.097830789,131.2608,17,1122.944573,3.195980298,3,0.27,0
3,0.319907408,236.26944,15,344.7733006,1.003280962,1,0.48,0.6
3,0.326955805,236.26944,16,328.8517807,1.000829108,2,0.48,0
3,0.26270729,131.2608,17,280.8785829,1.002564048,3,0.27,0
3,0.294861358,236.26944,15,407.5075399,1.17238432,1,0.48,0.6
3,0.258182599,236.26944,16,521.3429467,1.286360808,2,0.48,0
3,0.197144657,131.2608,17,447.0415734,1.046970892,3,0.27,0
3,0.2752423,236.26944,15,464.6228669,3.957720101,1,0.48,0.6
3,0.247248804,236.26944,16,561.8114638,1.984618197,2,0.48,0
3,0.111169468,131.2608,17,961.9590628,3.008450178,3,0.27,0
3,0.242029267,236.26944,15,582.4195407,2.375823468,1,0.48,0.6
3,0.215720683,236.26944,16,701.4739116,2.320996655,2,0.48,0
3,0.113355821,131.2608,17,939.1857708,1.914622038,3,0.27,0
3,0.264069104,236.26944,15,500.9433991,1.231137906,1,0.48,0.6
3,0.264227659,236.26944,16,500.4065026,1.766980681,2,0.48,0
3,0.133408081,131.2608,17,765.1364163,2.072501271,3,0.27,0
3,0.288471651,236.26944,15,425.2562794,5.117227809,1,0.48,0.6
3,0.268521744,236.26944,16,486.1070129,4.337672376,2,0.48,0
3,0.100869479,131.2608,17,1082.525522,4.446428318,3,0.27,0
3,0.269844572,236.26944,15,481.7936346,2.686622779,1,0.48,0.6
3,0.261291627,236.26944,16,510.4541535,3.20736428,2,0.48,0
3,0.127519874,131.2608,17,810.568022,1.890847147,3,0.27,0
3,0.288058066,236.26944,15,426.4322287,1.110749916,1,0.48,0.6
3,0.27991611,236.26944,16,450.2899198,1.016966854,2,0.48,0
3,0.253781435,131.2608,17,298.4518672,1.011261178,3,0.27,0
3,0.286641174,236.26944,15,430.4866214,4.88355454,1,0.48,0.6
3,0.291753848,236.26944,16,416.0421887,5.284543926,2,0.48,0
3,0.092857255,131.2608,17,1194.808134,5.250499411,3,0.27,0
3,0.280012346,236.26944,15,449.9998236,4.651521497,1,0.48,0.6
3,0.243037947,236.26944,16,578.368012,2.990989057,2,0.48,0
3,0.094180749,131.2608,17,1174.943579,2.610434134,3,0.27,0
3,0.245979641,236.26944,15,566.7419697,2.108425814,1,0.48,0.6
3,0.234050534,236.26944,16,615.6980572,2.844221257,2,0.48,0
3,0.099584973,131.2608,17,1099.310378,2.900789284,3,0.27,0
3,0.278228428,236.26944,15,455.4099061,4.51021415,1,0.48,0.6
3,0.267749334,236.26944,16,488.6453416,3.945711402,2,0.48,0
3,0.102708332,131.2608,17,1059.22764,5.078977169,3,0.27,0
3,0.259410264,236.26944,15,517.0120928,4.453996005,1,0.48,0.6
3,0.276030938,236.26944,16,462.1703497,4.250674302,2,0.48,0
3,0.104518232,131.2608,17,1037.097106,3.218372675,3,0.27,0
3,0.245599346,236.26944,15,568.2292828,1.363097198,1,0.48,0.6
3,0.22177141,236.26944,16,671.5913546,1.82733283,2,0.48,0
3,0.129829998,131.2608,17,792.2525783,1.522315712,3,0.27,0
3,0.230016624,236.26944,15,633.4017918,2.640476913,1,0.48,0.6
3,0.227686795,236.26944,16,643.9125599,2.555056123,2,0.48,0
3,0.10203675,131.2608,17,1067.639102,2.832073413,3,0.27,0
3,0.215311548,236.26944,15,703.5551211,2.070862658,1,0.48,0.6
3,0.240833944,236.26944,16,587.2646885,2.382226194,2,0.48,0
3,0.12046428,131.2608,17,870.8562471,2.526911177,3,0.27,0
3,0.234709683,236.26944,15,612.8630741,2.704888508,1,0.48,0.6
3,0.236911085,236.26944,16,603.5092193,2.565382255,2,0.48,0
3,0.137481176,131.2608,17,735.9867054,1.582420347,3,0.27,0
3,0.286045776,236.26944,15,432.2023183,5.509955956,1,0.48,0.6
3,0.294819312,236.26944,16,407.6218187,5.187934551,2,0.48,0
3,0.10298705,131.2608,17,1055.768944,4.122160345,3,0.27,0
3,0.312955602,236.26944,15,361.1791288,6.702504619,1,0.48,0.6
3,0.30002791,236.26944,16,393.7091361,5.763832054,2,0.48,0
3,0.092327677,131.2608,17,1202.916208,3.839247477,3,0.27,0
3,0.171766804,236.26944,15,981.7420584,2.181947906,1,0.48,0.6
3,0.178421431,236.26944,16,930.4387908,2.49110643,2,0.48,0
3,0.112990048,131.2608,17,942.9343123,1.32431069,3,0.27,0
3,0.232737621,236.26944,15,621.3927118,1.887365517,1,0.48,0.6
3,0.226693765,236.26944,16,648.4581756,2.092334084,2,0.48,0
3,0.128084429,131.2608,17,806.0310411,2.011038242,3,0.27,0
3,0.280221543,236.26944,15,449.3699061,4.854539188,1,0.48,0.6
3,0.271548811,236.26944,16,476.2985241,4.456932918,2,0.48,0
3,0.098152194,131.2608,17,1118.551064,3.861346524,3,0.27,0
3,0.235735876,236.26944,15,608.4809994,2.100221835,1,0.48,0.6
3,0.243713586,236.26944,16,575.6729517,1.722627905,2,0.48,0
3,0.214397127,131.2608,17,393.4640835,1.141422644,3,0.27,0
3,0.242658486,236.26944,15,579.8882246,2.928557497,1,0.48,0.6
3,0.260831071,236.26944,16,512.0507857,2.836280478,2,0.48,0
3,0.093162174,131.2608,17,1190.181519,4.675826934,3,0.27,0
3,0.247493564,236.26944,15,560.8664238,1.980907698,1,0.48,0.6
3,0.235557222,236.26944,16,609.2411471,2.524141874,2,0.48,0
3,0.098216861,131.2608,17,1117.670554,2.641372744,3,0.27,0
3,0.227082218,236.26944,15,646.675292,1.895154478,1,0.48,0.6
3,0.244286547,236.26944,16,573.3991441,1.750037584,2,0.48,0
3,0.166277773,131.2608,17,570.6387706,1.297553195,3,0.27,0
3,0.322658882,236.26944,15,338.4752669,8.53020739,1,0.48,0.6
3,0.298469819,236.26944,16,397.8200495,7.09235273,2,0.48,0
3,0.105985017,131.2608,17,1019.716488,4.629639333,3,0.27,0
3,0.26638093,236.26944,15,493.1783906,3.751779872,1,0.48,0.6
3,0.246325382,236.26944,16,565.3937853,1.951812574,2,0.48,0
3,0.119783585,131.2608,17,877.0482561,1.827597468,3,0.27,0
3,0.302118238,236.26944,15,388.2605561,2.660045857,1,0.48,0.6
3,0.347842801,236.26944,16,285.4596008,1.316527384,2,0.48,0
3,0.158014341,131.2608,17,611.9211613,1.368572376,3,0.27,0
3,0.256138304,236.26944,15,528.6467578,3.585360157,1,0.48,0.6
3,0.263886104,236.26944,16,501.5638739,4.172020434,2,0.48,0
3,0.100135804,131.2608,17,1092.059849,4.285522311,3,0.27,0
3,0.263304666,236.26944,15,503.5410057,3.809609832,1,0.48,0.6
3,0.230065432,236.26944,16,633.1838744,1.974232106,2,0.48,0
3,0.157370784,131.2608,17,615.3182068,1.251153031,3,0.27,0
3,0.286499974,236.26944,15,430.8928588,1.304972724,1,0.48,0.6
3,0.268685614,236.26944,16,485.5703724,1.188949776,2,0.48,0
3,0.193467193,131.2608,17,459.6974179,1.129720294,3,0.27,0
3,0.265777573,236.26944,15,495.1919292,1.119382848,1,0.48,0.6
3,0.268675197,236.26944,16,485.604469,1.130145778,2,0.48,0
3,0.14168039,131.2608,17,707.6890797,1.586530221,3,0.27,0
3,0.241632151,236.26944,15,584.0239015,1.506493866,1,0.48,0.6
3,0.211128045,236.26944,16,725.2988658,1.8552325,2,0.48,0
3,0.133813338,131.2608,17,762.1566388,1.549406763,3,0.27,0
3,0.299949924,236.26944,15,393.913883,6.111690163,1,0.48,0.6
3,0.29855393,236.26944,16,397.5970325,5.767453496,2,0.48,0
3,0.103482564,131.2608,17,1049.66598,4.578417063,3,0.27,0
3,0.245945,236.26944,15,566.8772578,3.274201168,1,0.48,0.6
3,0.239708492,236.26944,16,591.8707921,2.267378966,2,0.48,0
3,0.171747127,131.2608,17,545.4998076,1.240332296,3,0.27,0
3,0.221649997,236.26944,15,672.1749357,1.39945577,1,0.48,0.6
3,0.246807854,236.26944,16,563.5187408,1.366868797,2,0.48,0
3,0.208693956,131.2608,17,410.1951113,1.039204541,3,0.27,0
3,0.31973797,236.26944,15,345.1646824,1.000860013,1,0.48,0.6
3,0.334649477,236.26944,16,312.238246,1.003222983,2,0.48,0
3,0.278897491,131.2608,17,251.8737386,1.002677998,3,0.27,0
3,0.234123263,236.26944,15,615.3844673,2.105946541,1,0.48,0.6
3,0.272105218,236.26944,16,474.5193596,3.011269756,2,0.48,0
