"Vintage","Climate.zone","Hour.number","Outdoor.Temp.F.","Outdoor.Humid.","Occ.Fraction.","Demand.Power.Diff.sf.","Indoor.Temp.Diff.F.","Indoor.Humid.Diff.","Lighting.Power.Diff.pct.","MELs.Diff.pct.","Cooling.Setpoint.Diff.","Cooling.Setpoint.Diff.One.Step.","Since.DR.Started.","Since.DR.Ended.","Pre.cooling.Temp.Decrease.","Pre.cooling.Duration.","Since.Pre.cooling.Started.","Since.Pre.cooling.Ended."
"Post-1980","2A",15,95.87,35.58333333,0.7,1.109937262,5.00165333,-1.577035045,0,0,5,0,3,0,0,0,0,0
"Post-1980","2A",16,93.35,41.25,0.5,1.056932022,5.001448007,-1.785056459,0,0,5,0,4,0,0,0,0,0
"Post-1980","2A",17,89.78,47.33333333,0.5,-0.527873452,0.477294352,1.749907715,0,0,0,-5,5,1,0,0,0,0
"Post-1980","2A",13,89.51,56.08333333,0.7,2.178243807,1.717941301,-1.750758146,0.3051,0,2,5,1,0,3,8,9,1
"Post-1980","2A",14,87.86,57.5,0.8,1.676264551,2.002134696,1.765616486,0.3051,0,2,0,2,0,3,8,10,2
"Post-1980","2A",15,86.255,62.33333333,0.7,1.625532048,2.001746689,2.37537357,0.3051,0,2,0,3,0,3,8,11,3
"Post-1980","2A",16,86.18,63.41666667,0.5,1.606905801,2.001626533,2.502167596,0.3051,0,2,0,4,0,3,8,12,4
"Post-1980","2A",17,83.765,68.83333333,0.5,-0.020227035,0.066287105,2.576984796,0,0,0,-2,5,1,3,8,13,5
"Post-1980","2A",13,89.96,51,0.7,1.36282224,3.795875342,-2.296503594,0.0135,0,4,4,1,0,0,0,0,0
"Post-1980","2A",14,84.815,61.83333333,0.8,0.984753275,4.002259654,0.106653073,0.0135,0,4,0,2,0,0,0,0,0
"Post-1980","2A",15,78.2,82.33333333,0.7,0.913648515,4.001857564,1.185516088,0.0135,0,4,0,3,0,0,0,0,0
"Post-1980","2A",16,75.155,94,0.5,0.899668996,4.001839986,2.25517035,0.0135,0,4,0,4,0,0,0,0,0
"Post-1980","2A",17,74.69,93.41666667,0.5,-0.455242196,0.252255204,2.470051737,0,0,0,-4,5,1,0,0,0,0
"Post-1980","2A",13,81.215,80.08333333,0.7,0.327403328,0.990352628,0.219340333,0,0,1,1,1,0,0,0,0,0
"Post-1980","2A",14,79.88,82.08333333,0.8,0.262010309,1.000512741,0.807543817,0,0,1,0,2,0,0,0,0,0
"Post-1980","2A",15,82.445,76.25,0.7,0.255071984,1.000436589,0.752878632,0,0,1,0,3,0,0,0,0,0
"Post-1980","2A",16,84.29,70,0.5,0.248101998,1.000371756,0.551019855,0,0,1,0,4,0,0,0,0,0
"Post-1980","2A",17,81.845,74.08333333,0.5,-0.033396694,0.010771129,0.681675244,0,0,0,-1,5,1,0,0,0,0
"Post-1980","2A",13,77.705,83.33333333,0.7,4.44369432,4.104713753,0.720408699,0.8883,0,6,6,1,0,0,0,0,0
"Post-1980","2A",14,77.435,82.08333333,0.8,4.413588676,5.480798172,6.670657865,0.8883,0,6,0,2,0,0,0,0,0
"Post-1980","2A",15,80.465,79.41666667,0.7,4.532524818,5.974682639,9.313667551,0.8883,0,6,0,3,0,0,0,0,0
"Post-1980","2A",16,83.195,76.08333333,0.5,4.559601643,6.003427365,10.21257914,0.8883,0,6,0,4,0,0,0,0,0
"Post-1980","2A",17,82.025,78.66666667,0.5,-0.296206809,0.488532042,7.541938325,0,0,0,-6,5,1,0,0,0,0
"Post-1980","2A",13,89.33,53.66666667,0.7,1.750945288,5.543213668,-2.456242671,0,0,6,6,1,0,0,0,0,0
"Post-1980","2A",14,89.93,52.58333333,0.8,1.408217513,6.003014819,0.009548921,0,0,6,0,2,0,0,0,0,0
"Post-1980","2A",15,88.58,53,0.7,1.314778097,6.002692035,0.179618177,0,0,6,0,3,0,0,0,0,0
"Post-1980","2A",16,87.08,53,0.5,1.218399587,6.002131198,-0.177159273,0,0,6,0,4,0,0,0,0,0
"Post-1980","2A",17,79.73,69.33333333,0.5,-0.525640262,0.406977841,2.703385395,0,0,0,-6,5,1,0,0,0,0
"Post-1980","2A",13,75.29,91.5,0.7,1.835034904,4.178262615,-0.912799581,0.1152,0,5,5,1,0,0,0,0,0
"Post-1980","2A",14,72.215,95.16666667,0.8,1.539147584,4.997358101,4.015509379,0.1152,0,5,0,2,0,0,0,0,0
"Post-1980","2A",13,86.075,65.91666667,0.7,2.50955458,2.862589552,0.070161753,0.432,0,3,3,1,0,0,0,0,0
"Post-1980","2A",14,84.905,63,0.8,2.223428605,3.002551404,2.754076515,0.432,0,3,0,2,0,0,0,0,0
"Post-1980","2A",15,83.48,63,0.7,2.171826263,3.001986249,2.989036346,0.432,0,3,0,3,0,0,0,0,0
