datetime,ID,Vintages,Day.type,Day.number,Hour.number,Climate.zone,Demand.Power.sf.,Indoor.Temp.F.,Indoor.Humid.,Outdoor.Temp.F.,Outdoor.Humid.,Outdoor.Sky.Clearness.,Occ.Fraction.,Cooling.Setpoint.,Lighting.Power.pct.,Ventilation.pct.,MELs.pct.,Tzonei,Outdoor.Nat.Lt.,Nat.Lt.
2006-08-15 06:00:00,21,2004,1,227,5430,3A,0.0023404876456586485,73.51290463211951,56.20810394160798,73.04,90.0,1.028687966871393,2.0262609167959167,24.0,0.9,1.0,0.4,75.1855787734861,3506.253464705859,87.6675682179597
2006-08-15 07:00:00,21,2004,1,227,5431,3A,0.002728090555247212,74.38714437386147,55.713018260719835,75.92,82.0,1.687916129672923,9.624739354780601,24.0,0.9,1.0,0.9,75.19928443178723,19737.05212854851,984.6559609445835
2006-08-15 08:00:00,21,2004,1,227,5432,3A,0.002605334295838131,74.58561356150291,55.80786085431719,78.08,79.0,1.707351419741423,9.624739354780601,24.0,0.9,1.0,0.9,75.19887094148038,41308.94129729031,1540.0098632668812
2006-08-15 09:00:00,21,2004,1,227,5433,3A,0.0027253626122282575,74.86263666780053,54.76936225423254,80.96,72.0,1.937505632754884,9.624739354780601,24.0,0.9,1.0,0.9,75.19856868867183,64645.85271211941,1283.945786137365
2006-08-15 10:00:00,21,2004,1,227,5434,3A,0.00284306648519493,75.0033596250056,54.12056616014699,82.94,65.0,1.832722649881811,9.624739354780601,24.0,0.9,1.0,0.9,75.19813135938429,72904.43944943129,1260.872266527766
2006-08-15 11:00:00,21,2004,1,227,5435,3A,0.002873704675192612,74.9387279310574,52.94007046576836,82.94,65.0,2.27608323312379,5.0656522919897915,24.0,0.9,1.0,0.8,75.19909273693817,93615.63835695274,1276.4545387438825
2006-08-15 12:00:00,21,2004,1,227,5436,3A,0.0030298275153699205,75.15070406591175,52.83696472723808,84.91999999999999,63.0,2.326018088997942,9.624739354780601,24.0,0.9,1.0,0.9,75.19884408399727,95282.91057959842,1207.527790111508
2006-08-15 13:00:00,21,2004,1,227,5437,3A,0.0029895677893092432,75.19929521629328,53.03391741893765,86.0,59.0,1.929606201065631,9.624739354780601,24.0,0.9,1.0,0.9,75.19787412642552,85326.60610022755,1187.191008254849
2006-08-15 14:00:00,21,2004,1,227,5438,3A,0.0032095386858486652,75.23877778412665,52.42993805008412,89.96000000000001,52.0,2.270210597891551,9.624739354780601,24.0,0.9,1.0,0.9,75.19796407197165,88381.83763785349,1308.909074977013
2006-08-15 15:00:00,21,2004,1,227,5439,3A,0.0032945264056053257,75.23267467033256,52.31627693678641,89.96000000000001,52.0,1.822905149515014,9.624739354780601,24.0,0.9,1.0,0.9,75.19771786228043,64733.54871003008,1239.3875187019908
