datetime,ID,Vintages,Day.type,Day.number,Hour.number,Climate.zone,Demand.Power.sf.,Indoor.Temp.F.,Tzonei,Nat.Lt.,Base.Lt.,Indoor.Humid.,Outdoor.Temp.F.,Outdoor.Humid.,Outdoor.Sky.Clearness.,Occ.Fraction.,Cooling.Setpoint.,Lighting.Power.pct.,Ventilation.pct.,MELs.pct.
2006-07-29 12:00:00,21,2004,1,1,0,3A,106.43585959549071,73.44235062463247,75.19969786755438,919.9223709020985,0.9,53.2001915140642,68.0,100.0,1.002148992858909,0.097125398581091,24.0,0.9,1.0,0.8
2006-07-29 13:00:00,21,2004,1,1,0,3A,108.7873793652816,73.36168418280182,75.19980441319889,615.9851842778737,0.9,53.18829404683439,68.0,100.0,1.003608187442411,0.097125398581091,24.0,0.9,1.0,0.9
2006-07-29 14:00:00,21,2004,1,1,0,3A,114.0572664091363,73.3546712572573,75.19993469821958,595.4188987213095,0.9,53.51431021942555,71.06,100.0,1.003741568300426,0.097125398581091,24.0,0.9,1.0,0.9
2006-07-29 15:00:00,21,2004,1,1,0,3A,119.35797827026019,73.55454991535812,75.19999547320279,927.8481492946086,0.9,53.48580697872814,75.02,94.0,1.002201388741708,0.097125398581091,24.0,0.9,1.0,0.9
2006-07-29 16:00:00,21,2004,1,1,0,3A,120.48590160964801,73.5049285468496,75.19983407877497,573.2041690910373,0.9,53.63072400736999,75.92,90.0,0.9999996590421006,0.097125398581091,24.0,0.9,1.0,0.9
2006-07-29 17:00:00,21,2004,1,1,0,3A,87.40094600349059,72.77914219970022,74.91397969812365,436.69621104272727,0.5,55.427236283698264,73.04,93.0,0.9999996378297084,0.0485626992905455,24.0,0.5,1.0,0.5
2006-07-29 18:00:00,21,2004,1,1,0,3A,27.10591559781389,75.86877887510919,77.18806711822185,318.68226099193237,0.3,51.92053699895877,71.96,97.0,0.9999996345570671,0.0485626992905455,24.0,0.3,1.0,0.4
2006-07-29 19:00:00,21,2004,1,1,0,3A,28.099065575976088,76.74004999199113,78.05025746024486,236.86941176207065,0.3,,71.06,100.0,0.999999648108268,0.0,24.0,0.3,1.0,0.4
2006-07-29 20:00:00,21,2004,1,1,0,3A,25.89184479146936,76.75661186980403,78.15130667598167,55.33553541731125,0.2,,69.98,100.0,1.010287060737297,0.0,24.0,0.2,1.0,0.4
2006-07-29 21:00:00,21,2004,1,1,0,3A,40.81881834053506,76.83965132885832,78.30652342930414,0.0,0.2,,69.08,100.0,0.0,0.0,24.0,0.2,1.0,0.4
2006-07-29 22:00:00,21,2004,1,1,0,3A,35.28244694079548,76.83983171140272,78.3483764242422,0.0,0.1,,69.08,100.0,0.0,0.0,24.0,0.1,0.0,0.4
2006-07-29 23:00:00,21,2004,1,1,0,3A,32.51426124092568,76.63490632637391,78.29506026641951,0.0,0.05,,69.08,100.0,0.0,0.0,24.0,0.05,0.0,0.4
2006-07-30 00:00:00,21,2004,1,1,0,3A,32.51426124092568,76.44769342352424,78.26630927595963,0.0,0.05,,68.0,100.0,0.0,0.0,24.0,0.05,0.0,0.4
2006-07-30 01:00:00,21,2004,1,1,0,3A,32.51426124092568,76.44374101633613,78.25406496958895,0.0,0.05,,68.0,100.0,0.0,0.0,24.0,0.05,0.0,0.4
2006-07-30 02:00:00,21,2004,1,1,0,3A,32.51426124092568,76.4726549502677,78.23530707803556,0.0,0.05,,68.0,100.0,0.0,0.0,24.0,0.05,0.0,0.4
2006-07-30 03:00:00,21,2004,1,1,0,3A,32.51426124092568,76.584197083181,78.2141270723512,0.0,0.05,,69.98,100.0,0.0,0.0,24.0,0.05,0.0,0.4
2006-07-30 04:00:00,21,2004,1,1,0,3A,32.51426124092568,76.64215032447929,78.19725799417397,0.0,0.05,,69.98,100.0,0.0,0.0,24.0,0.05,0.0,0.4
2006-07-30 05:00:00,21,2004,1,1,0,3A,35.28244694079548,76.70056811382729,78.22138491063623,0.0,0.1,,69.98,100.0,0.0,0.0,24.0,0.1,0.0,0.4
2006-07-30 06:00:00,21,2004,1,1,0,3A,46.36203997404141,77.00239513813676,78.42550896187383,0.0,0.3,66.88621354574717,69.98,100.0,0.0,0.0485626992905455,24.0,0.3,0.0,0.4
2006-07-30 07:00:00,21,2004,1,1,0,3A,78.15466582557735,76.22735918536898,77.29149548009181,131.33836998398806,0.9,67.80582487061874,71.06,100.0,1.065153772536824,0.0485626992905455,24.0,0.9,1.0,0.4
2006-07-30 08:00:00,21,2004,1,1,0,3A,91.21535043854529,75.9788664339085,79.07982414160415,217.95972229747684,0.9,65.76263205766254,71.96,100.0,1.013442453264871,0.0485626992905455,24.0,0.9,1.0,0.9
2006-07-30 09:00:00,21,2004,1,1,0,3A,104.8356911274648,74.33563200084792,75.30637391188677,529.6490096072904,0.9,62.43908232184622,75.02,94.0,1.0246899583576,0.0485626992905455,24.0,0.9,1.0,0.9
2006-07-30 10:00:00,21,2004,1,1,0,3A,78.71784730119177,75.77720550387022,78.7123150840308,733.9480033695598,0.9,58.20050285106457,75.92,90.0,1.024944619854025,0.0485626992905455,24.0,0.9,1.0,0.9
2006-07-30 11:00:00,21,2004,1,1,0,3A,106.1524751215492,75.08067700225065,75.29175161883207,1146.740008939447,0.9,56.55324156123917,80.96,74.0,1.540900356437885,0.0485626992905455,24.0,0.9,1.0,0.9
2006-07-30 12:00:00,21,2004,1,1,0,3A,79.93943689715691,76.36924022513873,78.71001296159574,970.5657448904301,0.9,52.56938822489711,82.04,72.0,2.189174621447064,0.0485626992905455,24.0,0.9,1.0,0.8
2006-07-30 13:00:00,21,2004,1,1,0,3A,110.6614712561839,75.45167063366824,75.3032172751702,764.6192831908697,0.9,52.872797626060525,84.91999999999999,65.0,1.674037846055573,0.0485626992905455,24.0,0.9,1.0,0.9
2006-07-30 14:00:00,21,2004,1,1,0,3A,84.82005833200976,76.91432284584002,79.02842288709684,979.3274537659979,0.9,50.42175776945246,86.0,59.0,1.796028245708947,0.0485626992905455,24.0,0.9,1.0,0.9
2006-07-30 15:00:00,21,2004,1,1,0,3A,113.92224172251639,75.95232801471103,75.326482771577,1077.9179260006597,0.9,50.70856630952136,87.08000000000001,57.0,1.90472990880283,0.0485626992905455,24.0,0.9,1.0,0.9
2006-07-30 16:00:00,21,2004,1,1,0,3A,86.12497974605141,77.25240313903691,79.24729437904433,977.0439600492043,0.9,48.66524205981938,87.08000000000001,57.0,2.437467164006354,0.0485626992905455,24.0,0.9,1.0,0.9
2006-07-30 17:00:00,21,2004,1,1,0,3A,84.845609114934,75.63647599861746,75.30625157943358,915.4940928818667,0.5,51.29862650325433,87.08000000000001,57.0,1.434293073789819,0.0485626992905455,24.0,0.5,1.0,0.5
2006-07-30 18:00:00,21,2004,1,1,0,3A,48.26864683002952,76.66720817395903,78.2702047676434,1563.7879646715257,0.3,,87.08000000000001,57.0,2.752019720198545,0.0,24.0,0.3,1.0,0.4
2006-07-30 19:00:00,21,2004,1,1,0,3A,73.2405819380243,74.78146151181717,74.82094468763906,425.236357585515,0.3,,82.94,70.0,1.266486678270492,0.0,24.0,0.3,1.0,0.4
2006-07-30 20:00:00,21,2004,1,1,0,3A,47.618200417341725,75.44461504354146,78.01980331005012,54.73790530081419,0.2,,80.96,77.0,1.079715624102032,0.0,24.0,0.2,1.0,0.4
2006-07-30 21:00:00,21,2004,1,1,0,3A,81.17742261351623,73.75897822173187,74.64984023505741,0.0,0.2,,77.0,85.0,0.0,0.0,24.0,0.2,1.0,0.4
2006-07-30 22:00:00,21,2004,1,1,0,3A,42.100886522319165,75.81495431371927,77.78143524065638,0.0,0.1,,75.92,85.0,0.0,0.0,24.0,0.1,0.0,0.4
2006-07-30 23:00:00,21,2004,1,1,0,3A,46.322516166234784,75.35713370669404,76.01734896763716,0.0,0.05,,73.94,90.0,0.0,0.0,24.0,0.05,0.0,0.4
2006-07-31 00:00:00,21,2004,1,1,0,3A,32.51426124092568,76.27599092189149,77.51143703444366,0.0,0.05,,73.04,93.0,0.0,0.0,24.0,0.05,0.0,0.4
2006-07-31 01:00:00,21,2004,1,1,0,3A,38.85305000345924,76.45213011763374,76.89744154399578,0.0,0.05,,71.96,90.0,0.0,0.0,24.0,0.05,0.0,0.4
2006-07-31 02:00:00,21,2004,1,1,0,3A,32.51426124092568,76.74166612207678,77.38760789407593,0.0,0.05,,71.06,90.0,0.0,0.0,24.0,0.05,0.0,0.4
2006-07-31 03:00:00,21,2004,1,1,0,3A,32.51426124092568,77.11673143319051,78.38861060941295,0.0,0.05,,71.06,93.0,0.0,0.0,24.0,0.05,0.0,0.4
2006-07-31 04:00:00,21,2004,1,1,0,3A,32.51426124092568,77.2297270485469,78.62249996259222,0.0,0.05,,69.98,93.0,0.0,0.0,24.0,0.05,0.0,0.4
2006-07-31 05:00:00,21,2004,1,1,0,3A,35.28244694079548,77.13108252526712,78.79789076320586,0.0,0.1,,69.08,97.0,0.0,0.0,24.0,0.1,0.0,0.4
2006-07-31 06:00:00,21,2004,1,1,0,3A,99.59712142570477,72.28411491873489,74.66381078087235,0.0,0.3,55.74509670841654,69.08,97.0,0.0,0.097125398581091,24.0,0.3,0.0,0.4
2006-07-31 07:00:00,21,2004,1,1,0,3A,114.5871107898674,73.34159657900827,75.19171420515198,277.04619834453393,0.9,55.65503812026096,69.98,100.0,1.453783707671921,0.194250797162182,24.0,0.9,1.0,0.4
2006-07-31 08:00:00,21,2004,1,1,0,3A,146.9823042878985,74.31951768467289,75.19942788138752,1488.5290061287321,0.9,55.80203894910959,73.94,94.0,2.36134475604364,0.9226912865203643,24.0,0.9,1.0,0.9
2006-07-31 09:00:00,21,2004,1,1,0,3A,143.5730449657773,74.54544956677023,75.19896803792514,1936.0212492280218,0.9,56.06099735960528,78.08,85.0,2.855807936318878,0.9226912865203643,24.0,0.9,1.0,0.9
2006-07-31 10:00:00,21,2004,1,1,0,3A,149.7484792033977,74.7593848471411,75.19831986568195,1097.474914326489,0.9,55.479245835685305,80.96,79.0,2.641919075520783,0.9226912865203643,24.0,0.9,1.0,0.9
2006-07-31 11:00:00,21,2004,1,1,0,3A,154.8109587663484,74.88214762744869,75.19804472401742,1090.1109978556633,0.9,54.89266879483135,82.94,72.0,1.79262137110849,0.9226912865203643,24.0,0.9,1.0,0.9
2006-07-31 12:00:00,21,2004,1,1,0,3A,158.1036534404619,74.86131906414602,75.19922807828536,1171.659459551862,0.9,53.46428756664687,84.91999999999999,65.0,1.897708343578983,0.48562699290545497,24.0,0.9,1.0,0.8
2006-07-31 13:00:00,21,2004,1,1,0,3A,165.2339605017393,75.08202669159195,75.19891871476197,949.2469064929734,0.9,53.353492446986685,87.08000000000001,61.0,1.857627335515002,0.9226912865203643,24.0,0.9,1.0,0.9
2006-07-31 14:00:00,21,2004,1,1,0,3A,164.2603616677397,75.13109339840564,75.19798111233565,1083.3028090039843,0.9,53.720958789135025,87.08000000000001,63.0,2.097819433028834,0.9226912865203643,24.0,0.9,1.0,0.9
2006-07-31 15:00:00,21,2004,1,1,0,3A,162.97977621163,75.11806993235069,75.19763076689708,935.8066843906292,0.9,53.848054863990384,87.08000000000001,61.0,1.613074209758364,0.9226912865203643,24.0,0.9,1.0,0.9
2006-07-31 16:00:00,21,2004,1,1,0,3A,164.9516261018362,75.14186999053034,75.19774744085635,1060.546506206885,0.9,53.174524294546096,87.08000000000001,55.0,2.235545476877185,0.9226912865203643,24.0,0.9,1.0,0.9
2006-07-31 17:00:00,21,2004,1,1,0,3A,138.67335856922398,74.89872942883133,75.19950129201689,1121.3570054409406,0.5,52.24311125601458,87.98,55.0,2.125822895106364,0.291376195743273,24.0,0.5,1.0,0.5
2006-07-31 18:00:00,21,2004,1,1,0,3A,97.71649148185237,74.48640446055683,75.19964564611539,1260.43768659569,0.3,51.78265362957601,86.0,57.0,1.446892729801315,0.097125398581091,24.0,0.3,1.0,0.4
2006-07-31 19:00:00,21,2004,1,1,0,3A,92.30222035647536,74.13235820243135,75.19973473962176,385.252745275988,0.3,52.3780538597787,84.02,63.0,1.164806951971618,0.097125398581091,24.0,0.3,1.0,0.4
2006-07-31 20:00:00,21,2004,1,1,0,3A,86.48329364673096,73.83149274092068,75.19970721739527,34.528990575565366,0.2,53.13546146366532,80.96,72.0,1.047118286723969,0.097125398581091,24.0,0.2,1.0,0.4
2006-07-31 21:00:00,21,2004,1,1,0,3A,99.07199075045966,73.61456123909376,75.19976101285239,0.0,0.2,53.3299340049985,78.98,77.0,0.0,0.097125398581091,24.0,0.2,1.0,0.4
2006-07-31 22:00:00,21,2004,1,1,0,3A,35.289297174562265,76.91458998862569,77.85796564054752,0.0,0.1,49.93075959525597,78.44,85.0,0.0,0.0485626992905455,24.0,0.1,0.0,0.4
2006-07-31 23:00:00,21,2004,1,1,0,3A,49.69929218985638,75.83522899175715,75.58937240146777,0.0,0.05,52.83339454459731,77.9,85.0,0.0,0.0485626992905455,24.0,0.05,0.0,0.4
2006-08-01 00:00:00,21,2004,1,1,0,3A,41.95188908049774,75.28912105127836,77.21409184723461,0.0,0.05,,77.36,76.0,0.0,0.0,24.0,0.05,0.0,0.4
2006-08-01 01:00:00,21,2004,1,1,0,3A,35.549669404848615,76.54240563922141,78.00244731592808,0.0,0.05,,76.64,74.0,0.0,0.0,24.0,0.05,0.0,0.4
2006-08-01 02:00:00,21,2004,1,1,0,3A,32.51426124092567,77.15821971551014,78.05616449143727,0.0,0.05,,76.1,82.0,0.0,0.0,24.0,0.05,0.0,0.4
2006-08-01 03:00:00,21,2004,1,1,0,3A,32.51426124092568,77.45288794354963,78.62363367488126,0.0,0.05,,75.56,85.0,0.0,0.0,24.0,0.05,0.0,0.4
2006-08-01 04:00:00,21,2004,1,1,0,3A,46.78506945630446,75.71045587894233,74.7400292738002,0.0,0.05,,75.02,85.0,0.0,0.0,24.0,0.05,0.0,0.4
2006-08-01 05:00:00,21,2004,1,1,0,3A,35.28244694079547,76.95615851091986,77.34738747812425,0.0,0.1,,73.94,87.0,0.0,0.0,24.0,0.1,0.0,0.4
2006-08-01 06:00:00,21,2004,1,1,0,3A,95.95807874212261,72.47902717422798,73.78342143375477,0.0,0.3,53.654711246267425,73.94,87.0,0.0,0.097125398581091,24.0,0.3,0.0,0.4
2006-08-01 07:00:00,21,2004,1,1,0,3A,117.1232383238375,73.57018421981311,75.11491161982495,309.81113986072285,0.9,54.228935369514645,75.02,85.0,1.800031898231735,0.194250797162182,24.0,0.9,1.0,0.4
2006-08-01 08:00:00,21,2004,1,1,0,3A,150.31152279404608,74.47723413243318,75.19877531861285,1574.3806155234684,0.9,54.13936424307548,78.98,74.0,2.738592949692277,0.9226912865203643,24.0,0.9,1.0,0.9
2006-08-01 09:00:00,21,2004,1,1,0,3A,144.5212423997183,74.64687040165904,75.19907599698281,2072.744061179733,0.9,54.61871620860289,82.04,67.0,3.34480219466235,0.9226912865203643,24.0,0.9,1.0,0.9
2006-08-01 10:00:00,21,2004,1,1,0,3A,153.7038917431162,74.84586292268047,75.19837344303917,904.3594182635223,0.9,54.475302868325976,86.0,61.0,3.94778066174477,0.9226912865203643,24.0,0.9,1.0,0.9
2006-08-01 11:00:00,21,2004,1,1,0,3A,162.32690002016852,74.9817076374639,75.19816191489528,818.5919593203184,0.9,53.75268353020442,89.96000000000001,50.0,4.555965804768705,0.9226912865203643,24.0,0.9,1.0,0.9
2006-08-01 12:00:00,21,2004,1,1,0,3A,161.1665095276019,75.01702047939598,75.1995037912523,727.9768120279424,0.9,52.1405779661195,91.94,44.0,5.031546338367062,0.48562699290545497,24.0,0.9,1.0,0.8
2006-08-01 13:00:00,21,2004,1,1,0,3A,167.8075025287981,75.19345429903503,75.1991444353018,944.014112413361,0.9,52.15079589444253,93.02,43.0,3.229069639407248,0.9226912865203643,24.0,0.9,1.0,0.9
2006-08-01 14:00:00,21,2004,1,1,0,3A,166.7930916403194,75.22640797388654,75.19817926435789,979.3393589462377,0.9,52.45109667337302,93.02,43.0,3.386034726220121,0.9226912865203643,24.0,0.9,1.0,0.9
2006-08-01 15:00:00,21,2004,1,1,0,3A,174.92799964602608,75.25519065989467,75.19782984272035,1132.9076609637937,0.9,52.2866703809251,95.0,40.0,2.143098984301919,0.9226912865203643,24.0,0.9,1.0,0.9
2006-08-01 16:00:00,21,2004,1,1,0,3A,181.2947125476833,75.2512970047036,75.19766066859468,1078.3718023721267,0.9,52.02314204328393,95.0,39.0,2.611306956824091,0.9226912865203643,24.0,0.9,1.0,0.9
2006-08-01 17:00:00,21,2004,1,1,0,3A,150.6124710758428,75.20316422132275,75.19961366734319,1085.1888119842788,0.5,50.721630278342936,95.0,39.0,2.47064968628997,0.291376195743273,24.0,0.5,1.0,0.5
2006-08-01 18:00:00,21,2004,1,1,0,3A,107.6580176866246,74.70300949286523,75.19976495266457,1418.1535957647197,0.3,50.58531554651043,91.94,44.0,2.007860432427942,0.097125398581091,24.0,0.3,1.0,0.4
2006-08-01 19:00:00,21,2004,1,1,0,3A,94.2660969195239,74.27542379155646,75.199660455855,180.03873366565645,0.3,51.310937805716335,87.08000000000001,50.0,1.10355020792599,0.097125398581091,24.0,0.3,1.0,0.4
2006-08-01 20:00:00,21,2004,1,1,0,3A,82.41637789781656,73.92121376842006,75.19978213745263,15.16781669012239,0.2,52.31242312867257,78.08,77.0,1.033890196806172,0.097125398581091,24.0,0.2,1.0,0.4
2006-08-01 21:00:00,21,2004,1,1,0,3A,98.4851413296491,73.78038110470948,75.19971757668705,0.0,0.2,52.760010542890356,82.04,65.0,0.0,0.097125398581091,24.0,0.2,1.0,0.4
2006-08-01 22:00:00,21,2004,1,1,0,3A,52.0294287956179,76.02937396347453,75.754298424028,0.0,0.1,49.54848813160902,80.96,69.0,0.0,0.0485626992905455,24.0,0.1,0.0,0.4
2006-08-01 23:00:00,21,2004,1,1,0,3A,39.30910949604793,76.56218323769875,77.91904980364143,0.0,0.05,51.06984448193718,78.98,72.0,0.0,0.0485626992905455,24.0,0.05,0.0,0.4
2006-08-02 00:00:00,21,2004,1,1,0,3A,46.79184389189231,75.6670560262193,76.64332284888874,0.0,0.05,,78.08,74.0,0.0,0.0,24.0,0.05,0.0,0.4
2006-08-02 01:00:00,21,2004,1,1,0,3A,32.51426124092568,76.71377668262022,77.55762814148287,0.0,0.05,,77.0,76.0,0.0,0.0,24.0,0.05,0.0,0.4
2006-08-02 02:00:00,21,2004,1,1,0,3A,35.99070994767762,77.33039563777612,77.93185251274984,0.0,0.05,,77.0,79.0,0.0,0.0,24.0,0.05,0.0,0.4
2006-08-02 03:00:00,21,2004,1,1,0,3A,32.51426124092568,77.51874457077608,78.09330938093723,0.0,0.05,,75.92,79.0,0.0,0.0,24.0,0.05,0.0,0.4
2006-08-02 04:00:00,21,2004,1,1,0,3A,32.51426124092568,77.78581242486415,78.78038885677924,0.0,0.05,,75.02,82.0,0.0,0.0,24.0,0.05,0.0,0.4
2006-08-02 05:00:00,21,2004,1,1,0,3A,52.50713495833806,76.21565759125056,74.78248648840379,0.0,0.1,,73.94,85.0,0.0,0.0,24.0,0.1,0.0,0.4
2006-08-02 06:00:00,21,2004,1,1,0,3A,93.82941821914271,72.92204123222274,75.17724586106002,0.0,0.3,52.37264666812167,75.02,85.0,0.0,0.097125398581091,24.0,0.3,0.0,0.4
2006-08-02 07:00:00,21,2004,1,1,0,3A,122.364641515621,73.62594345435154,75.20044033965661,158.4869790474493,0.9,53.883315371633465,75.02,85.0,1.109725772661929,0.194250797162182,24.0,0.9,1.0,0.4
2006-08-02 08:00:00,21,2004,1,1,0,3A,146.7698736227868,74.49582817385792,75.1999027401986,1179.0651401641528,0.9,54.23084229284138,78.08,77.0,1.659258460355207,0.9226912865203643,24.0,0.9,1.0,0.9
2006-08-02 09:00:00,21,2004,1,1,0,3A,147.0738220471119,74.67765381903763,75.19934855244333,1935.363127092964,0.9,54.451296688239346,82.94,67.0,2.85871924806338,0.9226912865203643,24.0,0.9,1.0,0.9
2006-08-02 10:00:00,21,2004,1,1,0,3A,156.1138806207516,74.8955190549581,75.19837350101952,962.7736701359426,0.9,54.17466099060266,87.08000000000001,59.0,3.407903331657951,0.9226912865203643,24.0,0.9,1.0,0.9
2006-08-02 11:00:00,21,2004,1,1,0,3A,164.0833747374166,75.01308618970526,75.19816610063745,918.766262416463,0.9,53.71424554066996,89.06,54.0,4.03787608797558,0.9226912865203643,24.0,0.9,1.0,0.9
2006-08-02 12:00:00,21,2004,1,1,0,3A,166.3387824128394,75.05524941066783,75.19952844294363,886.8054606063068,0.9,52.48091530202835,91.03999999999999,50.0,4.076883821581736,0.48562699290545497,24.0,0.9,1.0,0.8
2006-08-02 13:00:00,21,2004,1,1,0,3A,172.3790446380525,75.21396727006176,75.19910050112554,913.3540544688374,0.9,52.480821208011086,93.02,44.0,3.879350145983838,0.9226912865203643,24.0,0.9,1.0,0.9
2006-08-02 14:00:00,21,2004,1,1,0,3A,166.8274135135309,75.22992566076813,75.19812130718911,1033.8914013676601,0.9,52.36662453981402,93.02,41.0,2.736548383726389,0.9226912865203643,24.0,0.9,1.0,0.9
2006-08-02 15:00:00,21,2004,1,1,0,3A,171.32555932943052,75.25169652383741,75.1977117311577,957.8488493637467,0.9,52.07586012788213,93.91999999999999,39.0,3.46279787533657,0.9226912865203643,24.0,0.9,1.0,0.9
2006-08-02 16:00:00,21,2004,1,1,0,3A,180.4694282049133,75.25228141709147,75.19763889177395,1031.3868643330707,0.9,51.7916215200582,95.0,37.0,2.990905822703888,0.9226912865203643,24.0,0.9,1.0,0.9
2006-08-02 17:00:00,21,2004,1,1,0,3A,146.3620310110183,75.16250845964254,75.19959259884098,1029.8775230331657,0.5,50.461734204988396,93.91999999999999,39.0,2.636788580908958,0.291376195743273,24.0,0.5,1.0,0.5
2006-08-02 18:00:00,21,2004,1,1,0,3A,105.2495237513306,74.69264201091627,75.19984264564633,1490.5141049530114,0.3,50.183217322723884,91.03999999999999,44.0,2.559219887936303,0.097125398581091,24.0,0.3,1.0,0.4
2006-08-02 19:00:00,21,2004,1,1,0,3A,102.8234656872451,74.35448727779425,75.19982501726157,547.3434954967331,0.3,51.07050521303558,91.03999999999999,47.0,1.461268568514897,0.097125398581091,24.0,0.3,1.0,0.4
2006-08-02 20:00:00,21,2004,1,1,0,3A,92.91713822588059,74.0996316106764,75.19982501724105,47.14739078787036,0.2,52.13369255781798,87.08000000000001,55.0,1.035737336442935,0.097125398581091,24.0,0.2,1.0,0.4
2006-08-02 21:00:00,21,2004,1,1,0,3A,92.80701776576869,73.81175769496991,75.19974693293148,0.0,0.2,52.6617201399189,75.92,79.0,0.0,0.097125398581091,24.0,0.2,1.0,0.4
2006-08-02 22:00:00,21,2004,1,1,0,3A,55.552598878775804,75.54816271189826,75.57880658351705,0.0,0.1,48.87450829225396,77.0,79.0,0.0,0.0485626992905455,24.0,0.1,0.0,0.4
2006-08-02 23:00:00,21,2004,1,1,0,3A,39.90683055185984,76.37688529360666,77.94914439922334,0.0,0.05,49.1705455354882,77.0,79.0,0.0,0.0485626992905455,24.0,0.05,0.0,0.4
2006-08-03 00:00:00,21,2004,1,1,0,3A,56.41197402831907,73.97210642806475,74.30972984073455,0.0,0.05,,75.92,88.0,0.0,0.0,24.0,0.05,0.0,0.4
2006-08-03 01:00:00,21,2004,1,1,0,3A,32.51426124092567,76.56840453863187,77.43340233197432,0.0,0.05,,75.92,88.0,0.0,0.0,24.0,0.05,0.0,0.4
2006-08-03 02:00:00,21,2004,1,1,0,3A,38.95873350937963,76.72728519825345,76.56061750929761,0.0,0.05,,75.02,87.0,0.0,0.0,24.0,0.05,0.0,0.4
2006-08-03 03:00:00,21,2004,1,1,0,3A,32.51426124092568,77.07853653280297,77.18226494169868,0.0,0.05,,75.02,85.0,0.0,0.0,24.0,0.05,0.0,0.4
2006-08-03 04:00:00,21,2004,1,1,0,3A,32.51426124092568,77.58180447471625,78.28385114406203,0.0,0.05,,75.02,87.0,0.0,0.0,24.0,0.05,0.0,0.4
2006-08-03 05:00:00,21,2004,1,1,0,3A,35.28244694079548,77.77898109338896,78.61277421982865,0.0,0.1,,75.02,85.0,0.0,0.0,24.0,0.1,0.0,0.4
2006-08-03 06:00:00,21,2004,1,1,0,3A,95.76324679579383,72.82466692046039,74.67694977014081,0.0,0.3,52.08588686556042,75.02,85.0,0.0,0.097125398581091,24.0,0.3,0.0,0.4
2006-08-03 07:00:00,21,2004,1,1,0,3A,123.1031656182141,73.67959372394748,75.19239800893726,162.43948159179786,0.9,53.89644693149817,75.02,87.0,1.220608050974525,0.194250797162182,24.0,0.9,1.0,0.4
2006-08-03 08:00:00,21,2004,1,1,0,3A,147.44330656520768,74.49246386734734,75.19962707353932,1202.655749216927,0.9,54.09024085268932,78.08,74.0,1.870001083596885,0.9226912865203643,24.0,0.9,1.0,0.9
2006-08-03 09:00:00,21,2004,1,1,0,3A,141.7892154813477,74.67282778653374,75.19905728238821,1826.101475618902,0.9,54.109678679951976,82.04,63.0,2.342482516319984,0.9226912865203643,24.0,0.9,1.0,0.9
2006-08-03 10:00:00,21,2004,1,1,0,3A,146.1465144363618,74.87544139813946,75.19835184353431,1058.4754543234665,0.9,53.70337471194748,84.02,59.0,2.747668029833507,0.9226912865203643,24.0,0.9,1.0,0.9
2006-08-03 11:00:00,21,2004,1,1,0,3A,157.77039123958542,75.01154672936259,75.1982131256969,1017.8550509707138,0.9,53.25728999058567,87.08000000000001,55.0,3.149457156163126,0.9226912865203643,24.0,0.9,1.0,0.9
2006-08-03 12:00:00,21,2004,1,1,0,3A,160.1673892328074,75.03307951998865,75.19947090593068,971.9746299381211,0.9,52.17960602409119,89.06,50.0,3.404271000196554,0.48562699290545497,24.0,0.9,1.0,0.8
2006-08-03 13:00:00,21,2004,1,1,0,3A,170.61856766410148,75.18752286282958,75.19911056104218,938.0362936188092,0.9,52.51659517123688,91.03999999999999,50.0,3.370872245218601,0.9226912865203643,24.0,0.9,1.0,0.9
2006-08-03 14:00:00,21,2004,1,1,0,3A,168.2194256106914,75.22641350016292,75.1982352811771,1064.6829192764455,0.9,52.54711045207665,91.94,46.0,2.615198962050511,0.9226912865203643,24.0,0.9,1.0,0.9
2006-08-03 15:00:00,21,2004,1,1,0,3A,171.4719255220662,75.24164852279037,75.1978140571186,999.281324033307,0.9,52.40995576920108,93.02,44.0,1.807831356984049,0.9226912865203643,24.0,0.9,1.0,0.9
2006-08-03 16:00:00,21,2004,1,1,0,3A,180.34222536926288,75.24158989291178,75.19777413560294,1142.0718937693468,0.9,52.32451538279029,93.02,44.0,2.401295866532774,0.9226912865203643,24.0,0.9,1.0,0.9
2006-08-03 17:00:00,21,2004,1,1,0,3A,148.8955149769143,75.13579446659654,75.19960275235012,1157.2187741141768,0.5,51.07024062281953,93.02,44.0,1.963266919543794,0.291376195743273,24.0,0.5,1.0,0.5
2006-08-03 18:00:00,21,2004,1,1,0,3A,102.87838901295869,74.63398027887638,75.19973107293927,1016.4673824777434,0.3,50.7728162294472,91.03999999999999,44.0,1.399162520444101,0.097125398581091,24.0,0.3,1.0,0.4
2006-08-03 19:00:00,21,2004,1,1,0,3A,94.84338373424309,74.20894187746313,75.19976045721478,82.15706924560389,0.3,51.99255835760621,82.94,65.0,1.018039274127544,0.097125398581091,24.0,0.3,1.0,0.4
2006-08-03 20:00:00,21,2004,1,1,0,3A,85.9836637792034,73.9234387218619,75.19975785705972,26.249148528162618,0.2,52.837430451303334,80.06,74.0,0.9999979834999544,0.097125398581091,24.0,0.2,1.0,0.4
2006-08-03 21:00:00,21,2004,1,1,0,3A,100.6817584404462,73.71067141442316,75.19984858956114,0.0,0.2,53.415836455386845,75.92,94.0,0.0,0.097125398581091,24.0,0.2,1.0,0.4
